27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 02.03.2020 00:09:18.5990000; 
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2340000; 09.03.2020 09:49:26.2730000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2380000; 09.03.2020 09:49:26.2730000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2380000; 09.03.2020 09:49:26.2730000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2380000; 09.03.2020 09:49:26.2730000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:26.2380000; 09.03.2020 09:49:26.2730000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:26.2620000; 09.03.2020 09:49:38.1640000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 09.03.2020 09:49:26.8610000; 09.03.2020 09:49:28.1590000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:38.1690000; 09.03.2020 09:49:39.2780000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1730000; 09.03.2020 09:49:38.2120000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1770000; 09.03.2020 09:49:38.2120000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1770000; 09.03.2020 09:49:38.2120000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1770000; 09.03.2020 09:49:38.2120000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:38.1770000; 09.03.2020 09:49:38.2120000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:38.2010000; 09.03.2020 09:49:39.2780000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 09.03.2020 09:49:39.0100000; 09.03.2020 09:49:40.0550000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 09.03.2020 09:49:39.1250000; 09.03.2020 09:49:39.2780000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:39.2780000; 09.03.2020 09:49:40.3730000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2810000; 09.03.2020 09:49:39.3250000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2810000; 09.03.2020 09:49:39.3250000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2810000; 09.03.2020 09:49:39.3250000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2810000; 09.03.2020 09:49:39.3250000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2850000; 09.03.2020 09:49:39.3250000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2850000; 09.03.2020 09:49:39.3250000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2850000; 09.03.2020 09:49:39.3250000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2850000; 09.03.2020 09:49:39.3250000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2890000; 09.03.2020 09:49:39.3250000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2890000; 09.03.2020 09:49:39.3250000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2890000; 09.03.2020 09:49:39.3250000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:39.2890000; 09.03.2020 09:49:39.3250000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:39.3140000; 09.03.2020 09:49:40.3730000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:40.3820000; 09.03.2020 09:49:41.5080000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:40.3860000; 09.03.2020 09:49:40.4230000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:40.4180000; 09.03.2020 09:49:41.5080000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 09.03.2020 09:49:41.1870000; 09.03.2020 09:49:41.2610000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:41.5140000; 09.03.2020 09:49:45.4390000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:41.5180000; 09.03.2020 09:49:41.5510000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:41.5500000; 09.03.2020 09:49:45.4390000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:45.4440000; 09.03.2020 09:49:46.6000000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4480000; 09.03.2020 09:49:45.4850000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4520000; 09.03.2020 09:49:45.4850000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4520000; 09.03.2020 09:49:45.4850000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4520000; 09.03.2020 09:49:45.4850000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:45.4520000; 09.03.2020 09:49:45.4850000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:45.4800000; 09.03.2020 09:49:46.6000000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 09.03.2020 09:49:46.1910000; 09.03.2020 09:49:46.6080000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:46.6040000; 09.03.2020 09:49:47.7050000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6080000; 09.03.2020 09:49:46.6490000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6120000; 09.03.2020 09:49:46.6490000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6120000; 09.03.2020 09:49:46.6490000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6120000; 09.03.2020 09:49:46.6490000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:46.6120000; 09.03.2020 09:49:46.6490000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:46.6400000; 09.03.2020 09:49:47.7050000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:47.7010000; 09.03.2020 09:49:48.8080000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7050000; 09.03.2020 09:49:47.7470000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7090000; 09.03.2020 09:49:47.7470000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7090000; 09.03.2020 09:49:47.7470000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7090000; 09.03.2020 09:49:47.7470000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:47.7090000; 09.03.2020 09:49:47.7470000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:47.7330000; 09.03.2020 09:49:48.8080000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 09.03.2020 09:49:48.3350000; 09.03.2020 09:49:56.8720000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 09.03.2020 09:49:48.8130000; 09.03.2020 09:50:56.2240000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8170000; 09.03.2020 09:49:48.8560000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8210000; 09.03.2020 09:49:48.8560000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8210000; 09.03.2020 09:49:48.8560000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8210000; 09.03.2020 09:49:48.8560000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:49:48.8210000; 09.03.2020 09:49:48.8560000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:49:48.8490000; 09.03.2020 09:50:56.2250000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 09.03.2020 09:50:56.2660000; 09.03.2020 09:50:57.3320000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 09.03.2020 09:50:56.2700000; 09.03.2020 09:50:56.2720000
201709; Asse ES1_ DRV_3.15:6 (26):SI Motion P1 (CU): STOP D attivato.; fhy101011_05103400; 09.03.2020 09:50:56.3110000; 09.03.2020 09:50:58.3820000
201709; Asse E_1_ DRV_3.15:5 (28):SI Motion P1 (CU): STOP D attivato.; fhy101011_05103400; 09.03.2020 09:50:56.3240000; 09.03.2020 09:50:58.5630000
201709; Asse ZM1_ DRV_3.15:3 (30):SI Motion P1 (CU): STOP D attivato.; fhy101011_05103400; 09.03.2020 09:50:56.3320000; 09.03.2020 09:50:58.5870000
700200; Pneumatica: pressostato superamento della pressione (=120FC-BP1:2) manca; sinumerik_alarm_plc_pmc; 09.03.2020 10:09:45.5070000; 09.03.2020 10:10:23.4550000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 09.03.2020 10:10:36.4650000; 09.03.2020 10:10:41.4690000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 09.03.2020 11:42:39.5890000; 09.03.2020 11:42:39.9440000
66150; verso posizione di partenza impossibile: asse Z in zona di lavoro, o pezzo ==>> canale 1 blocco N13920; sinumerik_alarm_nck; 09.03.2020 11:46:59.5230000; 09.03.2020 11:47:05.6740000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 09.03.2020 11:46:59.5680000; 09.03.2020 11:47:06.1750000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 09.03.2020 11:47:00.2250000; 09.03.2020 11:47:06.1890000
551307; Asse A_Master: sovvracaricato (Md> momento di soglia Mdx Sinamics p2194); sinumerik_alarm_plc_pmc; 09.03.2020 13:48:56.1570000; 09.03.2020 13:55:39.9930000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 09.03.2020 13:48:56.2610000; 09.03.2020 13:55:39.8790000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 09.03.2020 13:48:56.5120000; 09.03.2020 13:55:40.9180000
700124; Grob-Dämon: anomalia della funzione di ServiceLog. Eventualmente nessun accesso al supporto informatico.; sinumerik_alarm_plc_pmc; 09.03.2020 13:48:59.0940000; 09.03.2020 13:55:40.0310000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 5; sinumerik_alarm_nck; 09.03.2020 14:02:17.4490000; 09.03.2020 14:02:20.1590000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 10.03.2020 10:31:21.9390000; 10.03.2020 10:31:37.6410000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 10.03.2020 10:31:21.9400000; 10.03.2020 10:31:37.6420000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 10.03.2020 10:31:24.2530000; 10.03.2020 10:31:37.6390000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.5850000; 10.03.2020 10:40:43.7890000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.5850000; 10.03.2020 10:40:43.7890000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.5930000; 10.03.2020 10:40:43.7970000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.5930000; 10.03.2020 10:40:43.7970000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.5950000; 10.03.2020 10:40:43.7990000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.5950000; 10.03.2020 10:40:43.7990000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.5810000; 10.03.2020 10:40:44.6480000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.5810000; 10.03.2020 10:40:44.6600000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.5820000; 10.03.2020 10:40:44.7440000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.5820000; 10.03.2020 10:40:44.7610000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.5820000; 10.03.2020 10:40:44.7760000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.5820000; 10.03.2020 10:40:44.7920000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.9590000; 10.03.2020 10:40:44.1630000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.9590000; 10.03.2020 10:40:44.1630000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.9610000; 10.03.2020 10:40:44.1650000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.9610000; 10.03.2020 10:40:44.1650000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.9630000; 10.03.2020 10:40:44.1670000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 10.03.2020 10:40:43.9630000; 10.03.2020 10:40:44.1670000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.9540000; 10.03.2020 10:40:45.1010000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.9540000; 10.03.2020 10:40:45.1200000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.9540000; 10.03.2020 10:40:45.1400000
