27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 01.02.2020 00:34:35.6560000; 
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 14:23:45.6400000; 25.02.2020 14:23:46.8170000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 14:23:45.6400000; 25.02.2020 14:23:46.8290000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 14:23:45.6400000; 25.02.2020 14:23:46.8460000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 14:23:45.6400000; 25.02.2020 14:23:46.9060000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 25.02.2020 14:26:38.8340000; 25.02.2020 14:26:39.6000000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 25.02.2020 14:26:40.5270000; 25.02.2020 14:27:07.4360000
910001; Controllo rottura utensile 1: rottura utensile:  Duplo n.: 0 (rimuovere tutti i pezzi rotti dalla canalina trucioli); ; 25.02.2020 15:01:31.9890000; 25.02.2020 15:16:31.8960000
704351; lunghezza max. utensile in mandrino 1 inferiore a lunghezza di taglio; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:09.2740000; 25.02.2020 15:17:24.9950000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:09.9680000; 25.02.2020 15:16:31.8880000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:09.9680000; 25.02.2020 15:16:31.8890000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:32.5280000; 25.02.2020 15:16:34.2730000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:32.5290000; 25.02.2020 15:16:34.2730000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:35.3300000; 25.02.2020 15:16:38.1550000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:35.3310000; 25.02.2020 15:16:38.1560000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:38.9820000; 25.02.2020 15:16:41.9760000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:38.9830000; 25.02.2020 15:16:41.9760000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:42.6360000; 25.02.2020 15:16:43.8500000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:42.6360000; 25.02.2020 15:16:43.8850000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:45.8340000; 25.02.2020 15:17:25.1930000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:16:45.8340000; 25.02.2020 15:17:25.2310000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 25.02.2020 15:16:49.5990000; 25.02.2020 15:17:24.5870000
551307; Asse A_Master: sovvracaricato (Md> momento di soglia Mdx Sinamics p2194); sinumerik_alarm_plc_pmc; 25.02.2020 15:50:27.3710000; 25.02.2020 15:52:06.7270000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 25.02.2020 15:50:27.4790000; 25.02.2020 15:52:06.6140000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 15:50:28.4490000; 25.02.2020 15:52:07.1720000
700124; Grob-Dämon: anomalia della funzione di ServiceLog. Eventualmente nessun accesso al supporto informatico.; sinumerik_alarm_plc_pmc; 25.02.2020 15:50:30.0930000; 25.02.2020 15:52:06.7650000
12080; Canale 1: Blocco 852: errore di sintassi nel testo 0 M; sinumerik_alarm_nck; 25.02.2020 16:23:00.9590000; 25.02.2020 16:24:27.4860000
25040; Asse A_1_ sorveglianza asse fermo; sinumerik_alarm_nck; 25.02.2020 16:53:21.6770000; 25.02.2020 16:58:31.9350000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 16:53:22.7760000; 25.02.2020 16:58:33.4510000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 16:53:22.7760000; 25.02.2020 16:58:33.4510000
700124; Grob-Dämon: anomalia della funzione di ServiceLog. Eventualmente nessun accesso al supporto informatico.; sinumerik_alarm_plc_pmc; 25.02.2020 16:53:23.5120000; 25.02.2020 16:58:33.2530000
703736; Riparo di carico: è presente un'anomalia nel convertitore --> vedi immagine diagnostica S120; sinumerik_alarm_plc_pmc; 25.02.2020 16:58:42.4350000; 25.02.2020 16:58:54.5440000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.0810000; 25.02.2020 16:59:13.2850000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.0810000; 25.02.2020 16:59:13.2850000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.0890000; 25.02.2020 16:59:13.2930000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.0890000; 25.02.2020 16:59:13.2930000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.0910000; 25.02.2020 16:59:13.2950000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.0910000; 25.02.2020 16:59:13.2950000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.0770000; 25.02.2020 16:59:14.1340000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.0770000; 25.02.2020 16:59:14.1500000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.0770000; 25.02.2020 16:59:14.2340000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.0770000; 25.02.2020 16:59:14.2580000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.0770000; 25.02.2020 16:59:14.2740000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.0770000; 25.02.2020 16:59:14.2900000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.4670000; 25.02.2020 16:59:13.6710000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.4670000; 25.02.2020 16:59:13.6710000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.4690000; 25.02.2020 16:59:13.6730000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.4690000; 25.02.2020 16:59:13.6730000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.4710000; 25.02.2020 16:59:13.6750000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 25.02.2020 16:59:13.4710000; 25.02.2020 16:59:13.6750000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.4610000; 25.02.2020 16:59:14.6140000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.4610000; 25.02.2020 16:59:14.6300000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.4610000; 25.02.2020 16:59:14.6510000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.4610000; 25.02.2020 16:59:14.6740000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 25.02.2020 16:59:13.4610000; 25.02.2020 16:59:14.7270000
704351; lunghezza max. utensile in mandrino 1 inferiore a lunghezza di taglio; sinumerik_alarm_plc_pmc; 25.02.2020 17:07:07.8790000; 25.02.2020 17:10:44.3030000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 17:07:08.5040000; 25.02.2020 17:10:44.5140000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 25.02.2020 17:07:08.5050000; 25.02.2020 17:10:44.5140000
704801; Controllo rottura utensile 1: braccio scansione non ha toccato la punta utensile: ammasso trucioli??; sinumerik_alarm_plc_pmc; 25.02.2020 17:13:42.1860000; 25.02.2020 17:15:38.8650000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 08:43:18.1140000; 26.02.2020 09:52:57.2450000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 08:43:18.1150000; 26.02.2020 09:52:57.2460000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 26.02.2020 08:43:20.1910000; 26.02.2020 09:52:57.4090000
10621; Canale 1: L'asse Z_1_ è sul finecorsa software  ; sinumerik_alarm_nck; 26.02.2020 10:14:38.6550000; 26.02.2020 10:14:39.1830000
65561; [G_TOOL_CHECK] Canale 1 Blocco N300 Lunghezza utensile tagliente 1 fuori tolleranza; sinumerik_alarm_nck; 26.02.2020 10:18:18.8630000; 26.02.2020 10:18:34.6860000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 10:18:19.0720000; 26.02.2020 10:18:35.5620000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 10:18:19.9450000; 26.02.2020 10:18:36.3630000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 10:42:09.0570000; 26.02.2020 10:42:41.9370000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 10:42:09.2600000; 26.02.2020 10:42:42.6390000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 10:42:09.9190000; 26.02.2020 10:42:43.1260000
67308; Caricatore UT: asse EL/ES/E in zona di disturbo asse Q (utensile - magazzino ==>> canale 3 blocco N600985; sinumerik_alarm_nck; 26.02.2020 10:42:39.0740000; 26.02.2020 10:42:41.9720000
511303; Allarme SET da canale NC 3 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 10:42:39.1190000; 26.02.2020 10:42:42.6390000
66011; Selezione utensile: utensile selezionato 4927 manca o è bloccato  ==>>  canale 1 set N26600; sinumerik_alarm_nck; 26.02.2020 10:47:00.1910000; 26.02.2020 10:47:55.5810000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 10:47:00.4260000; 26.02.2020 10:47:56.0820000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 10:47:01.0180000; 26.02.2020 10:47:56.0240000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 26.02.2020 10:57:22.6560000; 26.02.2020 10:57:53.1650000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 10:57:22.7970000; 26.02.2020 10:57:52.2720000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 10:57:23.9350000; 26.02.2020 10:57:52.3970000
67308; Caricatore UT: asse EL/ES/E in zona di disturbo asse Q (utensile - magazzino ==>> canale 3 blocco N600985; sinumerik_alarm_nck; 26.02.2020 10:57:52.6780000; 26.02.2020 10:57:53.1990000
511303; Allarme SET da canale NC 3 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 10:57:52.9170000; 26.02.2020 10:57:54.1750000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 10:57:53.1290000; 26.02.2020 10:57:54.0380000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 11:01:25.8130000; 26.02.2020 11:01:32.5970000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 11:01:25.9520000; 26.02.2020 11:01:39.4000000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:01:26.8240000; 26.02.2020 11:01:39.6420000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 11:03:21.5080000; 26.02.2020 11:03:43.3490000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 11:03:21.6820000; 26.02.2020 11:03:36.7430000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:03:22.4220000; 26.02.2020 11:03:36.7140000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 11:06:11.7300000; 26.02.2020 11:06:24.0520000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 11:06:11.9370000; 26.02.2020 11:06:24.5060000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:06:12.8700000; 26.02.2020 11:06:24.5780000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 26.02.2020 11:07:22.3410000; 26.02.2020 11:09:15.0740000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:07:23.0390000; 26.02.2020 11:09:15.1850000
752811; Alimentazione refrigerante ad alta pressione OK  DB1800.DBX12.1 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:07:32.0770000; 26.02.2020 11:09:15.5530000
752827; Pressostato analogico pressione HDK raggiunta  DB1800.dbx39.0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:07:32.0780000; 26.02.2020 11:09:15.5540000
752832; Utensile1 refrigerante ad alta pressione inserito  =1450FC3-QM3-MB1:x1 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:07:32.0780000; 26.02.2020 11:09:15.5550000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 11:11:30.2320000; 26.02.2020 11:11:38.3360000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 11:11:30.4620000; 26.02.2020 11:11:38.7280000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:11:31.1860000; 26.02.2020 11:11:38.8540000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 11:15:31.3650000; 26.02.2020 11:15:42.3620000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 11:15:31.5580000; 26.02.2020 11:15:42.7160000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:15:32.4510000; 26.02.2020 11:15:43.2170000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 11:17:56.2600000; 26.02.2020 11:18:13.7790000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 11:17:56.3560000; 26.02.2020 11:18:08.5200000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:17:58.2020000; 26.02.2020 11:18:09.0700000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 26.02.2020 11:20:40.4850000; 26.02.2020 11:21:00.1540000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 11:20:40.6930000; 26.02.2020 11:21:00.6920000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:20:41.7680000; 26.02.2020 11:21:00.7660000
704048; ; sinumerik_alarm_plc_pmc; 26.02.2020 11:29:49.0930000; 26.02.2020 11:29:55.7500000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:29:49.7140000; 26.02.2020 11:29:55.9880000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 11:29:49.7150000; 26.02.2020 11:29:55.9890000
704048; ; sinumerik_alarm_plc_pmc; 26.02.2020 13:52:41.4220000; 26.02.2020 13:52:46.5950000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 13:52:41.7950000; 26.02.2020 13:52:46.5550000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 13:52:41.7950000; 26.02.2020 13:52:46.5560000
704048; ; sinumerik_alarm_plc_pmc; 26.02.2020 13:52:56.2960000; 26.02.2020 13:53:02.7320000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 13:52:56.9500000; 26.02.2020 13:53:02.8210000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 13:52:56.9510000; 26.02.2020 13:53:02.8220000
10621; Canale 1: L'asse X_1_ è sul finecorsa software - ; sinumerik_alarm_nck; 26.02.2020 14:55:48.2850000; 26.02.2020 15:18:00.3830000
66150; verso posizione di partenza impossibile: asse Z in zona di lavoro, o pezzo ==>> canale 1 blocco N13920; sinumerik_alarm_nck; 26.02.2020 15:47:45.7830000; 26.02.2020 15:47:48.1560000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 26.02.2020 15:47:45.9160000; 26.02.2020 15:47:48.6190000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 15:47:46.7910000; 26.02.2020 15:47:49.2500000
704048; ; sinumerik_alarm_plc_pmc; 26.02.2020 16:21:36.7470000; 26.02.2020 16:21:41.7150000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 16:21:38.6280000; 26.02.2020 16:21:41.9530000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 16:21:38.6290000; 26.02.2020 16:21:41.9530000
704048; ; sinumerik_alarm_plc_pmc; 26.02.2020 16:21:52.4950000; 26.02.2020 16:21:58.3000000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 16:21:53.5320000; 26.02.2020 16:21:58.4600000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 16:21:53.5330000; 26.02.2020 16:21:58.4610000
704048; ; sinumerik_alarm_plc_pmc; 26.02.2020 16:23:15.2580000; 26.02.2020 16:23:20.0390000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 16:23:16.2350000; 26.02.2020 16:23:19.9660000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 26.02.2020 16:23:16.2360000; 26.02.2020 16:23:19.9660000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 26.02.2020 16:26:32.6990000; 26.02.2020 16:26:44.0740000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 26.02.2020 16:32:28.5840000; 26.02.2020 16:32:39.1610000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 26.02.2020 16:59:53.1990000; 26.02.2020 17:00:03.2560000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 26.02.2020 16:59:53.4180000; 26.02.2020 17:00:03.2560000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:27.8600000; 27.02.2020 00:06:28.0640000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:27.8600000; 27.02.2020 00:06:28.0640000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:27.8680000; 27.02.2020 00:06:28.0720000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:27.8680000; 27.02.2020 00:06:28.0720000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:27.8700000; 27.02.2020 00:06:28.0740000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:27.8700000; 27.02.2020 00:06:28.0740000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:27.8550000; 27.02.2020 00:06:28.9180000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:27.8550000; 27.02.2020 00:06:28.9330000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:27.8550000; 27.02.2020 00:06:29.0540000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:27.8550000; 27.02.2020 00:06:29.0860000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:27.8550000; 27.02.2020 00:06:29.1020000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:27.8550000; 27.02.2020 00:06:29.1170000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:28.2460000; 27.02.2020 00:06:28.4500000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:28.2460000; 27.02.2020 00:06:28.4500000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:28.2480000; 27.02.2020 00:06:28.4520000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:28.2480000; 27.02.2020 00:06:28.4520000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:28.2500000; 27.02.2020 00:06:28.4540000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 27.02.2020 00:06:28.2500000; 27.02.2020 00:06:28.4540000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:28.2410000; 27.02.2020 00:06:29.3900000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:28.2410000; 27.02.2020 00:06:29.4060000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:28.2410000; 27.02.2020 00:06:29.4540000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 27.02.2020 00:06:28.2410000; 27.02.2020 00:06:29.5020000
10621; Canale 1: L'asse X_1_ è sul finecorsa software - ; sinumerik_alarm_nck; 27.02.2020 11:26:25.4650000; 27.02.2020 11:27:36.7870000
10621; Canale 1: L'asse X_1_ è sul finecorsa software - ; sinumerik_alarm_nck; 27.02.2020 12:00:10.6960000; 27.02.2020 12:02:20.4240000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 27.02.2020 12:03:16.6970000; 27.02.2020 12:03:19.6050000
